ID_Produto,Produto,Grupo,SubGrupo,Ultima Compra,Ultima Venda,Qtd Ent,Estoque Geral,Custo Estoque,Vr.Venal,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda
2333,CHINELO,Sapato Feminino,TENIS,2014-07-24,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.78,19.9
2334,CHINELO,Sapato Masculino,CHINELO,2013-12-30,2025-04-30,3336,13.0,694.0,1578.7,11,620.59,1353.0,683.28,129.9,29.619795918367345,61.5686224489796
2335,CHINELO ANATOMICO,Sapato Feminino,CHINELOS,2013-02-14,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,24.9
2336,CHINELO ANATOMICO BORDADO,Sapato Feminino,CHINELOS,2013-02-14,,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,24.9
2337,CHINELO ANDACCO,Sapato Masculino,CHINELO,2011-03-15,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.95,89.91
2338,CHINELO APLIQUES,Sapato Feminino,CHINELOS,2012-09-25,,103,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.974,19.9
2339,CHINELO BEN 10,Chinelo Masculino,CHINELO MASCULINO,2012-10-31,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,39.9
2340,CHINELO BEN 10 BABY,Chinelo Infantil,CHINELO INFANTIL,2012-10-18,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.19,21.9
2341,CHINELO BICHINHO,Sapato Feminino,CHINELOS,2012-09-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.3,11.9
2342,CHINELO CARTAGO,Chinelo Masculino,CHINELO MASCULINO,2012-09-28,,144,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.754285714285714,37.90285714285714
2343,CHINELO CARTAGO FIJI,Chinelo Masculino,CHINELO MASCULINO,2013-02-14,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.9
2344,CHINELO CARTAGO MALI,Chinelo Masculino,CHINELO MASCULINO,2014-05-28,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.41,44.9
2345,CHINELO CARTAGO MALTA,Chinelo Masculino,CHINELO MASCULINO,2014-05-28,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.92,39.9
2346,CHINELO COGTTON,Sapato Feminino,CHINELOS,2012-09-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.96,11.9
2347,CHINELO CONFORTFLEX,Sapato Feminino,CHINELOS,2011-05-31,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
2348,CHINELO COURO,Chinelo Masculino,CHINELO MASCULINO,2012-04-04,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
2349,CHINELO EVERLAST,Sapato Masculino,CHINELO,2011-03-23,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.95,29.9
2350,CHINELO FEM,Sapato Feminino,CHINELO,2015-03-17,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.47,64.9
2351,CHINELO FEM. SINTETICO,Sapato Feminino,RASTEIRINHA,2014-02-10,,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
2352,CHINELO FLORA FEMININO,Chinelo Infantil,CHINELO INFANTIL,2012-09-25,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.83,21.9
2353,CHINELO GARDEN,Chinelo Feminino,CHINELO FEMININO,2013-03-21,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.275,44.9
2354,CHINELO GUGA,Sapato Feminino,CHINELOS,2014-06-09,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.94,29.9
2355,CHINELO GUGA MASC,Sapato Masculino,CHINELO,2015-03-06,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.92,39.9
2356,CHINELO HARMONIC V SP,Chinelo Feminino,CHINELO FEMININO,2013-07-31,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.33,99.9
2357,CHINELO HAVAIANA,Chinelo Feminino,CHINELO FEMININO,2013-01-30,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.51,29.9
2358,CHINELO HAVAIANAS,Chinelo Feminino,CHINELO FEMININO,2013-01-30,,131,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.076,31.9
2359,CHINELO HAVAIANAS,Sapato Feminino,CHINELOS,2011-11-25,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.45,27.4
2360,CHINELO HOMEM ARANHA,Chinelo Masculino,CHINELO MASCULINO,2012-10-31,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.26,29.9
2361,CHINELO HOMEM ARANHA BABY,Chinelo Infantil,CHINELO INFANTIL,2012-10-18,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.19,21.9
2362,CHINELO HOT WHEELS TRACK,Chinelo Infantil,CHINELO INFANTIL,2013-02-15,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.72,24.9
2363,CHINELO INDAIA,Sapato Feminino,CHINELOS,2011-03-29,,221,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.12391304347826,54.25086956521739
2364,CHINELO IPANEMA CHARME,Chinelo Feminino,CHINELO FEMININO,2013-02-07,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.83,9.9
2365,CHINELO IPANEMA CHIC,Sapato Feminino,CHINELOS,2014-06-05,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.27,14.9
2366,CHINELO IPANEMA ENCANTO,Chinelo Feminino,CHINELO FEMININO,2013-02-07,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.09,24.9
2367,CHINELO IPANEMA FIT SUMMER,Sapato Feminino,CHINELOS,2014-06-05,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.27,14.9
2368,CHINELO IPANEMA LOLITA,Chinelo Feminino,CHINELO FEMININO,2013-02-07,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.12,19.9
2369,CHINELO IPANEMA SUNSET,Sapato Feminino,CHINELOS,2014-06-05,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.12,24.9
2370,CHINELO JOLIE,Chinelo Infantil,CHINELO INFANTIL,2012-09-25,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.37,17.9
2371,CHINELO LACO,Sapato Feminino,CHINELOS,2012-09-26,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.965,17.4
2372,CHINELO LARA MELO,Sapato Feminino,CHINELOS,2011-03-22,,44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.9125,19.9
2373,CHINELO LARA MELO,Sapato Feminino,RASTEIRINHA,2013-11-04,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.9,24.9
2374,CHINELO LOVE CITY II,Chinelo Feminino,CHINELO FEMININO,2013-07-18,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.09,79.9
2375,CHINELO MALHA,Sapato Feminino,CHINELOS,2012-09-26,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.63,9.9
2376,CHINELO MASC.,Sapato Feminino,CHINELOS,2012-09-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.63,12.9
2377,CHINELO MASC.,Sapato Masculino,CHINELO,2012-09-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.63,19.9
2378,CHINELO MELISS SWEET DAISY,Sapato Feminino,RASTEIRINHA,2014-09-04,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.44,69.9
2379,CHINELO MELISSA,Chinelo Feminino,CHINELO FEMININO,2018-11-22,,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.23,89.9
2380,CHINELO MELISSA,Sapato Feminino,CHINELO,2018-07-26,,126,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.87285714285714,97.04285714285716
2381,CHINELO MELISSA,Sapato Feminino,CHINELOS,2014-10-30,,228,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.24857142857143,97.04285714285716
2382,CHINELO MELISSA,Sapato Feminino,RASTEIRINHA,2014-05-28,,234,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.67636363636364,76.26363636363637
2383,CHINELO ML,Sapato Feminino,CHINELOS,2012-09-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.63,11.9
2384,CHINELO ML LISTRADO,Sapato Feminino,CHINELOS,2012-09-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.3,14.9
2385,CHINELO MORANGUINHO,Chinelo Feminino,CHINELO FEMININO,2012-09-25,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.85,19.9
2386,CHINELO NEW PRINT,Sapato Masculino,CHINELO,2013-03-26,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.95,79.9
2387,CHINELO NUVEM,Sapato Feminino,CHINELOS,2024-10-23,2025-03-10,144,7.0,140.0,420.0,39,780.0,1950.0,150.0,50.0,20.0,60.0
2388,CHINELO OLIMP,Sapato Feminino,CHINELOS,2011-03-26,,47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.95,43.24
2389,CHINELO OLK,Sapato Masculino,CHINELO,2011-03-29,,83,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.45,41.56666666666666
2390,CHINELO OPANKA,Sapato Feminino,CHINELOS,2011-10-13,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.39,19.9
2391,CHINELO OPANKA,Sapato Masculino,CHINELO,2011-10-05,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.858,14.9
2392,CHINELO PEGADA,Sapato Masculino,CHINELO,2011-03-15,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
2393,CHINELO PICADILLY,Chinelo Feminino,CHINELO FEMININO,2013-02-01,,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77.41749999999999,98.8
2394,CHINELO PICCADILY,Sapato Feminino,CHINELOS,2011-03-23,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.95,69.9
2395,CHINELO POLIAMIDA,Sapato Feminino,CHINELOS,2012-09-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.96,13.4
2396,CHINELO POLLY,Chinelo Feminino,CHINELO FEMININO,2012-09-25,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.39,14.9
2397,CHINELO PSYCHO,Chinelo Feminino,CHINELO FEMININO,2013-03-21,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.275,44.9
2398,CHINELO PVC,Sapato Feminino,CHINELO,2014-10-31,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,29.9
2399,CHINELO PVC,Sapato Feminino,CHINELOS,2014-10-31,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,29.9
2400,CHINELO RADEEN,Sapato Masculino,CHINELO,2011-08-18,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.7175,39.91
2401,CHINELO RAFITTHY,Sapato Feminino,CHINELOS,2013-02-06,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.7,29.9
2402,CHINELO RIDER,Chinelo Masculino,CHINELO MASCULINO,2016-09-30,,84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.443333333333332,24.899999999999995
2403,CHINELO RIDER,Sapato Masculino,CHINELO,2011-03-23,,194,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.695999999999998,31.502
2404,CHINELO RIDER MASC,Sapato Masculino,CHINELO,2015-03-06,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.44,34.9
2405,CHINELO RIDER R LINE,Chinelo Infantil,CHINELO INFANTIL,2016-09-30,,46,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.553999999999998,25.9
2406,CHINELO SEMI IGUAL,Sapato Feminino,CHINELOS,2012-09-25,,158,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.352857142857143,19.9
2407,CHINELO SOLADO SINTETICO,Sapato Feminino,CHINELOS,2012-09-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.96,19.9
2408,CHINELO SOLAR,Sapato Feminino,CHINELOS,2012-09-25,,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.443333333333332,24.899999999999995
2409,CHINELO TECIDO,Sapato Feminino,CHINELOS,2012-09-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.96,14.9
2410,CHINELO TROCA TIRA,Sapato Feminino,CHINELOS,2013-02-27,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.5,28.9
2411,CHINELO TROCA TIRAS FEM,Sapato Feminino,CHINELOS,2012-12-07,,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.16,28.9
2412,CHINELO TROPICAL,Chinelo Feminino,CHINELO FEMININO,2013-03-21,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.73,34.9
2413,CHINELO USAFLEX,Sapato Feminino,CHINELOS,2011-05-10,,45,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.24,79.9
2414,CHINELO VISCOLYCRA,Sapato Feminino,CHINELOS,2012-09-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.96,19.9
2415,CHINELO VITTA,Sapato Feminino,CHINELOS,2011-03-18,,33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.95,19.9
2416,CHINELO ZAX,Sapato Feminino,CHINELO,2015-03-06,,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.94,29.899999999999995
2417,CHINELOS,Chinelo Feminino,CHINELO FEMININO,2014-07-24,,123,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.73833333333334,64.9
2418,CHINELOS,Chinelo Masculino,CHINELO MASCULINO,2017-03-20,,62,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.81,39.9
2419,CHINELOS,Sapato Feminino,CHINELOS,2013-01-29,,108,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.16,29.9
2420,CHINELOS,Sapato Masculino,CHINELO,2013-01-30,,126,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.39,37.9
2421,CHINELOS OLK,Sapato Masculino,CHINELO,2011-03-29,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.45,29.9
2422,CHINELOS RAMARIM,Chinelo Feminino,CHINELO FEMININO,2013-02-22,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.93,89.9
2423,CHINELOS SORTIDOS,Sapato Feminino,CHINELOS,2012-09-26,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.3,9.9
2424,CHINELOS TEMAS,Chinelo Feminino,CHINELO FEMININO,2012-09-25,,103,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.308333333333332,16.901666666666667
2425,CHINEO,Sapato Feminino,CHINELOS,2013-03-01,,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.95,39.9
2426,CHIONELO GLAMUOR,Sapato Feminino,CHINELOS,2012-09-25,,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.57,22.899999999999995
2427,CHUTEIRA,Chuteira,CHUTEIRA,2019-09-30,,157,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.511428571428574,107.04285714285716
2428,CHUTEIRA,Sapato Feminino,TENIS,2014-04-25,,72,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51.14714285714286,99.9
2429,CHUTEIRA DE CAMPO TITANIUM,Chuteira,CHUTEIRA,2011-08-03,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,89.91
2430,CHUTEIRA SCTY,Chuteira,CHUTEIRA,2011-10-10,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.61,109.9
2431,CHUTEIRA SCTY DIGITAL,Chuteira,CHUTEIRA,2012-12-08,,26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.6,109.9
2432,CHUTEIRA SOCIETY,Chuteira,CHUTEIRA,2011-08-03,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,89.91
2433,CHUTEIRA TOPPER SOCIETY,Chuteira,CHUTEIRA,2011-08-03,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,89.91
2434,CHUTEITA DE CAMPO ATTACK,Chuteira,CHUTEIRA,2011-08-03,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.0,89.91
2435,CIG INTERM ZORAIKA,Confeccao,CALCA,2015-10-20,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,99.9
2436,CIGANA C PEROLA,Confeccao,BLUSA,2016-11-09,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80.91,159.9
2437,CIGANINHA,Confeccao,BLUSA,2019-10-30,,31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73.08090909090909,137.62727272727273
2438,CIGANINHA FLORAL,Confeccao,BLUSA,2014-04-16,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
2439,CIGARETE,Confeccao,CALCA,2020-09-14,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.4,123.23333333333336
2440,CIGARETE ELAS,Confeccao,CALCA,2013-03-20,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,99.9
2441,CIGARFRETE,Confeccao,CALCA,2012-03-29,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.76,129.9
2442,CIGARRET,Confeccao,CALCA,2024-09-30,2025-02-06,57,2.0,146.0,299.8,1,72.9,100.0,37.17,100.0,50.084375,122.4
2443,CIGARRETE,Confeccao,BLUSA,2011-04-27,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.1475,122.4025
2444,CIGARRETE,Confeccao,CALCA,2012-08-30,,506,6.0,198.0,719.4,0,0.0,0.0,0.0,0.0,52.56837209302326,131.8767441860465
2445,CIGARRETE,Confeccao,CAPRI,2016-09-05,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.01,89.9
2446,CIGARRETE ALTA PREMIUM,Confeccao,CALCA,2013-09-03,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46.0,99.9
2447,CIGARRETE ANDRENA,Confeccao,CALCA,2014-03-26,,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.9,49.9
2448,CIGARRETE AZUL,Confeccao,CALCA,2016-03-11,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.92,79.9
2449,CIGARRETE BEDINE,Confeccao,CALCA,2014-09-24,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.95,69.9
2450,CIGARRETE BOR ONDAS,Confeccao,CALCA,2015-07-15,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,104.9,199.9
2451,CIGARRETE BRILHANTE,Confeccao,CALCA,2012-05-03,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
2452,CIGARRETE CF,Confeccao,CALCA,2015-07-15,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
2453,CIGARRETE CF DELL 3COST,Confeccao,CALCA,2015-07-15,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
2454,CIGARRETE CF SVELT,Confeccao,CALCA,2015-07-15,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
2455,CIGARRETE COS ALTO,Confeccao,CALCA,2012-11-29,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.66,129.9
2456,CIGARRETE COS MEDIO,Confeccao,CALCA,2014-03-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.95,139.9
2457,CIGARRETE COZ ALTO,Confeccao,CALCA,2016-03-11,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.92,79.9
2458,CIGARRETE CRISLENA,Confeccao,CALCA,2012-08-02,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.9,89.9
2459,CIGARRETE DOGLANY,Confeccao,CALCA,2015-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.95,119.9
2460,CIGARRETE DOROTI,Confeccao,CALCA,2014-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.9,119.9
2461,CIGARRETE ELAS,Confeccao,CALCA,2013-03-20,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,119.9
2462,CIGARRETE ELOA,Confeccao,CALCA,2013-03-22,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.35,139.9
2463,CIGARRETE FEM,Confeccao,CALCA,2013-09-03,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.0,99.9
2464,CIGARRETE FEM.,Confeccao,CALCA,2013-04-25,,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.3,126.56666666666668
2465,CIGARRETE FEM. SKINNY,Confeccao,CALCA,2013-03-18,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,103.23333333333336,199.9
2466,CIGARRETE HADASSA,Confeccao,CALCA,2013-03-22,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.54,139.9
2467,CIGARRETE INT. CRISPINA,Confeccao,CALCA,2015-10-20,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.45,99.9
2468,CIGARRETE INT. LETICIA,Confeccao,CALCA,2015-10-20,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.95,99.9
2469,CIGARRETE INT.TIEKO,Confeccao,CALCA,2015-10-20,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.45,119.9
2470,CIGARRETE JEANS,Confeccao,CALCA,2014-05-28,,30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.16666666666666,94.90000000000002
2471,CIGARRETE LC BLACK,Confeccao,CALCA,2012-08-01,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,99.90000000000002
2472,CIGARRETE LC LISBOA,Confeccao,CALCA,2012-08-01,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,99.9
2473,CIGARRETE LCBLACK,Confeccao,CALCA,2012-08-01,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.5,99.9
2474,CIGARRETE LERENICE,Confeccao,CALCA,2012-08-02,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.9,89.9
2475,CIGARRETE LIDANIA,Confeccao,CALCA,2014-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.9,99.9
2476,CIGARRETE MAHULA,Confeccao,CALCA,2014-09-24,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.9,119.9
2477,CIGARRETE MALHA POL,Confeccao,CALCA,2013-02-28,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.32,119.9
2478,CIGARRETE OSMOSE,Confeccao,CALCA,2013-05-04,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
2479,CIGARRETE PIETRA,Confeccao,CALCA,2013-03-22,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.54,139.9
2480,CIGARRETE PONTO MAIOR,Confeccao,BLUSA,2011-04-27,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.95,99.91
2481,CIGARRETE PONTO ROMA,Confeccao,BLUSA,2011-04-27,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.95,89.91
2482,CIGARRETE PREMIERE,Confeccao,CALCA,2013-09-03,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.0,119.9
2483,CIGARRETE QUEZIRA,Confeccao,CALCA,2015-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.45,99.9
2484,CIGARRETE RAFAELA,Confeccao,CALCA,2014-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.45,99.9
2485,CIGARRETE ROSANA,Confeccao,CALCA,2012-08-02,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.9,89.9
2486,CIGARRETE RRESINADA,Confeccao,CALCA,2015-07-15,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,106.9,199.9
2487,CIGARRETE SAMARI,Confeccao,CALCA,2013-07-11,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.95,69.9
2488,CIGARRETE SARJA,Confeccao,CALCA,2014-05-28,,56,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.57142857142857,111.32857142857144
2489,"CIGARRETE SILVIA,",Confeccao,CALCA,2013-03-22,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.73,139.9
2490,CIGARRETE SKINNY,Confeccao,CALCA,2013-03-28,,61,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75.52923076923076,149.13076923076923
2491,CIGARRETE SKINY,Confeccao,CALCA,2014-03-12,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.91,139.9
2492,CIGARRETE SLIM,Confeccao,CALCA,2014-03-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78.75,149.9
2493,CIGARRETE SLIM FIT,Confeccao,CALCA,2014-03-26,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.95,139.9
2494,CIGARRETE TEC. ALG,Confeccao,CALCA,2013-02-28,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.9,149.9
2495,CIGARRETE TEC. ALGODAO,Confeccao,CALCA,2013-02-28,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
2496,CIGARRETE TECIDO ALG.,Confeccao,CALCA,2014-03-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,139.9
2497,CIGARRETE TECIDO VISCOSE,Confeccao,CALCA,2014-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.4,119.9
2498,CIGARRETE THELSE,Confeccao,CALCA,2013-07-11,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.45,119.9
2499,CIGARRETE VANESSA,Confeccao,CALCA,2013-03-22,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.73,139.9
2500,CIGARRETE VITZA,Confeccao,CALCA,2014-03-26,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.9,119.9
2501,"CIGARRETE WALESKA,",Confeccao,CALCA,2013-03-22,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.3,139.9
2502,CIGARRETE ZULANA,Confeccao,CALCA,2014-09-24,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.4,119.9
2503,CIGARRETI,Confeccao,CALCA,2013-01-16,,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.23333333333333,116.56666666666668
2504,CIGARRETI 2 PASSANTES,Confeccao,CALCA,2013-04-15,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97.88,199.9
2505,CIGARRETI DARK ROMANCE,Confeccao,CALCA,2013-04-15,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,127.42,229.9
