ID_Produto,Nome_Produto,ID_Grupo,Grupo,ID_SubGrupo,SubGrupo,ID_Cor,Cor,Ultima Compra,Qtd Ent,Ultima Venda,Estoque Geral,Custo Estoque,Vr.Estoque,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda,ID_Unico
37080005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,5033.0,1799.0,37080005_100_0
36940105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,604.0,2199.0,36940105_100_1
36860105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,5335.0,1999.0,36860105_100_0
36690105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,4529.0,1699.0,36690105_100_0
36460105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,5033.0,1899.0,36460105_100_0
36360105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,604.0,2199.0,36360105_100_1
B51020005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2199.0,B51020005_100_0
B50730105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2499.0,B50730105_100_1
B50610005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2199.0,B50610005_100_0
B50470005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/08/2022,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2499.0,B50470005_100_1
B457601051,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/08/2022,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2499.0,B457601051_100_0
B46320105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1149.0,1999.0,B46320105_100_0
B46290105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,1999.0,B46290105_100_0
B45820005,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,799.0,1499.0,B45820005_100_0
B45760105,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,07/10/2021,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,1999.0,B45760105_100_1
B3672,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,799.0,1499.0,B3672_100_0
B3671,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1999.0,B3671_100_0
B3663,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,B3663_100_0
B3657,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,B3657_100_0
B3597,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,B3597_100_0
1908,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/03/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8991.0,1799.0,1908_100_0
1906,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,8991.0,1899.0,1906_100_0
1895,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/03/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,8091.0,1699.0,1895_100_0
1893,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/03/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,8991.0,1799.0,1893_100_0
5354,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,552.0,2299.0,5354_100_0
5351,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,516.0,2299.0,5351_100_0
5309,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,5192.0,2299.0,5309_100_0
427,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,372.0,1699.0,427_100_0
4218,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,4928.0,1999.0,4218_100_0
3149,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,5112.0,1999.0,3149_100_0
56210,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,15279.0,2999.0,56210_100_0
56166,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,15279.0,2999.0,56166_100_0
56130,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,31/10/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,12581.0,2599.0,56130_100_0
20744,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,8091.0,1699.0,20744_100_0
20742,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,7191.0,1499.0,20742_100_0
20680,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,9441.0,1999.0,20680_100_0
38583,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,4251.0,1999.0,38583_100_0
38580,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,4436.0,1999.0,38580_100_0
38568,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,4436.0,1999.0,38568_100_0
172,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/04/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,959.0,1899.0,172_100_1
156,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/04/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,959.0,1899.0,156_100_0
152,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,28/04/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,959.0,1899.0,152_100_0
197,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,26/04/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,959.0,1999.0,197_100_0
196,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,26/04/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,959.0,1999.0,196_100_0
7861,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1116.0,2299.0,7861_100_0
7810,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1071.0,2199.0,7810_100_0
6370,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1008.0,1999.0,6370_100_0
1733,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1071.0,2199.0,1733_100_1
1730,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1233.0,2499.0,1730_100_0
1719V,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,891.0,1999.0,1719V_100_0
LI03,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,621.0,1399.0,LI03_100_0
360,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,621.0,1399.0,0360_100_0
359,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/03/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,621.0,1399.0,359_100_0
17990,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/11/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1799.0,2999.0,17990_100_0
13990,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/11/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2499.0,13990_100_0
13990,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/11/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2499.0,13990_100_1
12990,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/11/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2399.0,12990_100_2
11990,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,16/11/2018,0,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2199.0,11990_100_1
MV29,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,30/10/2019,5,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2399.0,MV29_100_0
MV26,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,30/10/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1499.0,2699.0,MV26_100_0
MV19,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,30/10/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,MV19_100_0
MV12,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,30/10/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1799.0,MV12_100_0
9874,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2399.0,9874_100_0
6530,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1299.0,6530_100_1
3936,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1899.0,3936_100_0
3156,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1799.0,3156_100_0
89,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,23/05/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1299.0,2399.0,89_100_0
V99,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1999.0,V99_100_0
V99,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,5,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1999.0,V99_100_1
V99,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1999.0,V99_100_2
V69,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1299.0,V69_100_0
V69,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,699.0,1299.0,V69_100_1
V149,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1499.0,2699.0,V149_100_0
V149,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1499.0,2699.0,V149_100_1
V139,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,7,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2599.0,V139_100_1
V119,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,3,,0,0.0,0.0,0,0.0,0.0,0,0.0,1199.0,2199.0,V119_100_0
V109,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,V109_100_0
V109,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,13/09/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,1099.0,1999.0,V109_100_1
02VC,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,09/08/2019,2,,0,0.0,0.0,0,0.0,0.0,0,0.0,999.0,1799.0,02VC_100_0
01VLJ,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,09/08/2019,1,,0,0.0,0.0,0,0.0,0.0,0,0.0,1399.0,2599.0,01VLJ_100_0
